Customer_ID,Join_Date,Plan_Type,MRR,Support_Tickets_Per_Month,Feature_Usage_Score,Tenure_Months,Churned
CUST-3748,2025-10-23,Startup (Monthly),5000,1,48.1,2,0
CUST-3749,2025-01-28,Startup (Monthly),5000,1,84.6,2,1
CUST-3750,2025-03-09,Enterprise (Annual),25000,3,80.2,4,1
CUST-3751,2024-11-15,Startup (Monthly),5000,1,45.4,6,1
CUST-3752,2024-06-09,Startup (Monthly),5000,2,68.9,4,1
CUST-3753,2024-08-26,Startup (Monthly),5000,3,50.1,14,1
CUST-3754,2023-08-25,Startup (Monthly),5000,3,35.8,22,1
CUST-3755,2024-12-30,Startup (Monthly),5000,1,47.4,4,1
CUST-3756,2025-02-02,Enterprise (Annual),25000,2,73.2,11,0
CUST-3757,2025-07-04,Enterprise (Annual),25000,3,56.6,6,0
CUST-3758,2024-02-03,Enterprise (Annual),25000,2,69.7,23,0
CUST-3759,2025-08-25,Enterprise (Annual),25000,2,30.6,4,0
CUST-3760,2023-11-09,Enterprise (Annual),25000,2,39.7,26,0
CUST-3761,2023-04-16,Startup (Monthly),5000,2,28.9,3,1
CUST-3762,2025-10-15,Startup (Monthly),5000,3,100.0,2,0
CUST-3763,2024-01-10,Startup (Monthly),5000,2,17.6,2,1
CUST-3764,2025-03-14,Startup (Monthly),5000,1,92.9,3,1
CUST-3765,2024-02-02,Startup (Monthly),5000,1,57.6,1,1
CUST-3766,2023-11-30,Enterprise (Annual),25000,1,25.3,1,1
CUST-3767,2025-02-28,Startup (Monthly),5000,4,67.4,10,0
CUST-3768,2024-02-08,Startup (Monthly),5000,3,30.9,23,0
CUST-3769,2023-12-23,Enterprise (Annual),25000,2,71.6,9,1
CUST-3770,2023-02-13,Startup (Monthly),5000,0,43.1,35,0
CUST-3771,2025-11-24,Enterprise (Annual),25000,2,84.8,1,0
CUST-3772,2023-03-01,Startup (Monthly),5000,2,70.0,15,1
CUST-3773,2024-09-11,Startup (Monthly),5000,2,56.5,3,1
CUST-3774,2023-04-12,Startup (Monthly),5000,0,43.3,12,1
CUST-3775,2025-09-17,Startup (Monthly),5000,1,57.3,2,1
CUST-3776,2025-07-03,Startup (Monthly),5000,2,68.9,2,1
CUST-3777,2024-07-04,Enterprise (Annual),25000,3,86.1,7,1
CUST-3778,2023-01-10,Startup (Monthly),5000,0,78.1,8,1
CUST-3779,2024-08-02,Enterprise (Annual),25000,3,81.6,17,0
CUST-3780,2023-10-05,Startup (Monthly),5000,0,60.9,14,1
CUST-3781,2023-03-23,Enterprise (Annual),25000,3,37.9,33,0
CUST-3782,2025-09-24,Startup (Monthly),5000,2,71.0,3,0
CUST-3783,2024-04-10,Enterprise (Annual),25000,2,58.7,10,1
CUST-3784,2025-09-20,Startup (Monthly),5000,2,35.4,3,0
CUST-3785,2023-10-03,Startup (Monthly),5000,6,40.0,3,1
CUST-3786,2025-05-04,Enterprise (Annual),25000,1,56.2,8,0
CUST-3787,2026-01-01,Enterprise (Annual),25000,4,72.5,1,0
CUST-3788,2024-02-12,Enterprise (Annual),25000,2,25.3,2,1
CUST-3789,2024-11-20,Startup (Monthly),5000,2,84.9,13,0
CUST-3790,2024-10-10,Startup (Monthly),5000,3,76.8,7,1
CUST-3791,2024-09-23,Startup (Monthly),5000,1,46.2,2,1
CUST-3792,2024-02-27,Enterprise (Annual),25000,1,66.7,22,0
CUST-3793,2024-07-17,Startup (Monthly),5000,0,70.9,17,0
CUST-3794,2025-08-18,Enterprise (Annual),25000,1,76.8,4,0
CUST-3795,2024-06-27,Startup (Monthly),5000,2,88.5,2,1
CUST-3796,2025-10-10,Enterprise (Annual),25000,4,72.9,2,0
CUST-3797,2025-05-08,Enterprise (Annual),25000,2,88.8,7,0
CUST-3798,2024-10-03,Startup (Monthly),5000,1,43.2,1,1
CUST-3799,2023-06-02,Startup (Monthly),5000,4,52.1,18,1
CUST-3800,2023-06-16,Enterprise (Annual),25000,2,34.9,31,0
CUST-3801,2024-07-18,Startup (Monthly),5000,3,87.6,17,0
CUST-3802,2024-11-13,Startup (Monthly),5000,0,36.9,2,1
CUST-3803,2024-06-24,Startup (Monthly),5000,2,26.2,3,1
CUST-3804,2023-03-17,Startup (Monthly),5000,2,82.1,9,1
CUST-3805,2024-03-11,Startup (Monthly),5000,1,82.2,5,1
CUST-3806,2023-08-09,Startup (Monthly),5000,2,57.9,10,1
CUST-3807,2024-09-20,Startup (Monthly),5000,3,29.4,7,1
CUST-3808,2024-12-15,Startup (Monthly),5000,3,5.6,8,1
CUST-3809,2023-02-28,Startup (Monthly),5000,2,60.4,5,1
CUST-3810,2023-06-27,Enterprise (Annual),25000,2,43.8,21,1
CUST-3811,2023-05-12,Startup (Monthly),5000,2,86.7,14,1
CUST-3812,2025-03-15,Startup (Monthly),5000,1,44.7,9,0
CUST-3813,2025-01-16,Enterprise (Annual),25000,3,65.1,11,0
CUST-3814,2023-06-04,Startup (Monthly),5000,3,52.8,13,1
CUST-3815,2024-01-04,Startup (Monthly),5000,1,36.7,9,1
CUST-3816,2025-09-22,Startup (Monthly),5000,1,35.1,3,0
CUST-3817,2024-06-17,Startup (Monthly),5000,4,79.3,18,0
CUST-3818,2023-06-12,Startup (Monthly),5000,0,67.3,8,1
CUST-3819,2025-11-29,Startup (Monthly),5000,3,38.0,1,0
CUST-3820,2025-04-25,Startup (Monthly),5000,0,46.4,8,0
CUST-3821,2024-07-06,Enterprise (Annual),25000,2,100.0,18,0
CUST-3822,2023-10-24,Startup (Monthly),5000,1,69.7,3,1
CUST-3823,2023-01-26,Startup (Monthly),5000,0,73.5,3,1
CUST-3824,2023-07-24,Startup (Monthly),5000,1,41.8,1,1
CUST-3825,2025-11-05,Enterprise (Annual),25000,2,76.3,1,0
CUST-3826,2023-07-13,Startup (Monthly),5000,2,72.3,6,1
CUST-3827,2025-09-26,Enterprise (Annual),25000,0,59.6,3,0
CUST-3828,2024-07-12,Enterprise (Annual),25000,0,68.5,17,0
CUST-3829,2025-09-23,Enterprise (Annual),25000,3,48.7,3,0
CUST-3830,2023-11-05,Enterprise (Annual),25000,1,50.4,26,0
CUST-3831,2024-05-11,Startup (Monthly),5000,1,46.1,11,1
CUST-3832,2023-07-16,Enterprise (Annual),25000,6,85.7,4,1
CUST-3833,2025-01-06,Startup (Monthly),5000,3,59.0,7,1
CUST-3834,2023-04-04,Startup (Monthly),5000,1,20.6,1,1
CUST-3835,2024-12-18,Startup (Monthly),5000,0,67.5,9,1
CUST-3836,2024-02-27,Startup (Monthly),5000,0,48.3,9,1
CUST-3837,2024-06-30,Startup (Monthly),5000,2,100.0,18,0
CUST-3838,2024-08-23,Enterprise (Annual),25000,2,85.9,9,1
CUST-3839,2024-06-03,Startup (Monthly),5000,3,42.5,19,0
CUST-3840,2023-11-08,Startup (Monthly),5000,2,76.7,20,1
CUST-3841,2024-11-26,Enterprise (Annual),25000,3,74.4,13,0
CUST-3842,2023-07-16,Startup (Monthly),5000,7,42.3,4,1
CUST-3843,2024-10-19,Startup (Monthly),5000,2,86.5,4,1
CUST-3844,2024-01-16,Enterprise (Annual),25000,3,71.8,6,1
CUST-3845,2024-08-29,Startup (Monthly),5000,2,84.6,7,1
CUST-3846,2023-08-26,Startup (Monthly),5000,0,98.7,2,1
CUST-3847,2025-07-14,Enterprise (Annual),25000,4,83.9,5,0
CUST-3848,2025-10-09,Enterprise (Annual),25000,0,62.4,2,0
CUST-3849,2025-04-09,Startup (Monthly),5000,1,59.1,4,1
CUST-3850,2025-08-13,Enterprise (Annual),25000,2,80.1,4,0
CUST-3851,2023-11-04,Startup (Monthly),5000,2,62.2,5,1
CUST-3852,2023-01-05,Startup (Monthly),5000,1,33.2,4,1
CUST-3853,2024-02-07,Startup (Monthly),5000,2,29.9,1,1
CUST-3854,2025-08-13,Enterprise (Annual),25000,1,77.6,4,0
CUST-3855,2025-09-08,Enterprise (Annual),25000,1,40.3,3,0
CUST-3856,2025-10-23,Enterprise (Annual),25000,1,100.0,2,0
CUST-3857,2023-07-09,Startup (Monthly),5000,4,53.5,5,1
CUST-3858,2023-08-24,Startup (Monthly),5000,2,100.0,6,1
CUST-3859,2023-06-28,Startup (Monthly),5000,2,94.5,26,1
CUST-3860,2025-06-26,Enterprise (Annual),25000,1,93.3,4,1
CUST-3861,2025-12-18,Startup (Monthly),5000,3,43.3,1,0
CUST-3862,2025-06-18,Enterprise (Annual),25000,0,84.3,6,0
CUST-3863,2025-07-25,Enterprise (Annual),25000,1,74.5,5,0
CUST-3864,2025-01-22,Enterprise (Annual),25000,2,94.8,11,0
CUST-3865,2024-03-05,Startup (Monthly),5000,2,57.9,4,1
CUST-3866,2023-04-05,Startup (Monthly),5000,3,68.7,4,1
CUST-3867,2025-02-22,Enterprise (Annual),25000,0,33.5,10,0
CUST-3868,2024-05-31,Enterprise (Annual),25000,2,60.0,19,0
CUST-3869,2024-06-07,Startup (Monthly),5000,5,44.4,3,1
CUST-3870,2023-08-14,Startup (Monthly),5000,0,17.7,4,1
CUST-3871,2025-02-15,Startup (Monthly),5000,2,80.6,10,0
CUST-3872,2023-12-10,Startup (Monthly),5000,2,63.9,21,1
CUST-3873,2024-06-25,Startup (Monthly),5000,2,73.2,18,0
CUST-3874,2024-09-09,Enterprise (Annual),25000,2,75.7,9,1
CUST-3875,2023-05-08,Startup (Monthly),5000,1,73.2,28,1
CUST-3876,2025-07-27,Startup (Monthly),5000,3,45.0,3,1
CUST-3877,2024-11-12,Startup (Monthly),5000,2,80.1,13,0
CUST-3878,2025-08-11,Startup (Monthly),5000,4,64.4,4,0
CUST-3879,2025-12-12,Enterprise (Annual),25000,1,82.3,1,0
CUST-3880,2023-12-20,Startup (Monthly),5000,2,67.3,24,0
CUST-3881,2023-02-28,Startup (Monthly),5000,1,69.6,19,1
CUST-3882,2025-10-06,Enterprise (Annual),25000,3,74.3,2,0
CUST-3883,2023-06-16,Startup (Monthly),5000,1,36.6,5,1
CUST-3884,2023-09-10,Startup (Monthly),5000,0,85.5,8,1
CUST-3885,2025-05-05,Enterprise (Annual),25000,1,44.3,8,0
CUST-3886,2024-12-04,Enterprise (Annual),25000,2,51.2,13,0
CUST-3887,2025-07-02,Startup (Monthly),5000,2,49.4,6,0
CUST-3888,2023-01-02,Startup (Monthly),5000,2,59.1,25,1
CUST-3889,2024-12-01,Startup (Monthly),5000,2,53.5,5,1
CUST-3890,2025-03-24,Startup (Monthly),5000,1,41.8,9,0
CUST-3891,2023-10-06,Startup (Monthly),5000,5,43.1,4,1
CUST-3892,2025-05-28,Startup (Monthly),5000,2,79.5,7,0
CUST-3893,2025-12-02,Startup (Monthly),5000,1,45.1,1,0
CUST-3894,2023-03-30,Startup (Monthly),5000,2,69.9,33,0
CUST-3895,2024-01-12,Startup (Monthly),5000,3,66.5,2,1
CUST-3896,2023-03-14,Startup (Monthly),5000,2,48.7,1,1
CUST-3897,2025-08-28,Startup (Monthly),5000,2,48.2,4,0
CUST-3898,2023-11-01,Enterprise (Annual),25000,2,78.7,9,1
CUST-3899,2025-05-31,Startup (Monthly),5000,1,37.9,7,0
CUST-3900,2023-05-09,Startup (Monthly),5000,1,65.8,4,1
CUST-3901,2024-03-26,Enterprise (Annual),25000,4,44.8,11,1
CUST-3902,2025-03-24,Startup (Monthly),5000,1,44.0,9,0
CUST-3903,2024-07-04,Startup (Monthly),5000,0,33.8,9,1
CUST-3904,2024-05-30,Startup (Monthly),5000,2,83.0,9,1
CUST-3905,2023-12-05,Startup (Monthly),5000,2,51.7,4,1
CUST-3906,2025-02-06,Enterprise (Annual),25000,3,56.6,10,0
CUST-3907,2023-02-03,Startup (Monthly),5000,4,52.5,3,1
CUST-3908,2024-08-21,Enterprise (Annual),25000,4,55.3,16,0
CUST-3909,2025-09-04,Enterprise (Annual),25000,2,54.8,3,0
CUST-3910,2024-10-23,Startup (Monthly),5000,1,80.0,14,0
CUST-3911,2023-04-29,Startup (Monthly),5000,1,39.4,12,1
CUST-3912,2025-02-24,Startup (Monthly),5000,1,66.5,1,1
CUST-3913,2024-03-22,Startup (Monthly),5000,2,37.6,21,0
CUST-3914,2024-12-27,Startup (Monthly),5000,1,38.9,6,1
CUST-3915,2023-08-27,Startup (Monthly),5000,2,68.8,28,0
CUST-3916,2023-03-23,Enterprise (Annual),25000,4,87.5,33,0
CUST-3917,2023-09-09,Enterprise (Annual),25000,1,58.2,28,0
CUST-3918,2024-11-27,Startup (Monthly),5000,0,38.8,5,1
CUST-3919,2024-07-30,Enterprise (Annual),25000,1,69.2,17,0
CUST-3920,2025-02-08,Startup (Monthly),5000,1,73.2,10,0
CUST-3921,2024-10-15,Enterprise (Annual),25000,3,89.8,9,1
CUST-3922,2023-04-25,Startup (Monthly),5000,2,36.6,4,1
CUST-3923,2024-03-17,Startup (Monthly),5000,2,88.3,14,1
CUST-3924,2023-10-01,Startup (Monthly),5000,3,36.2,9,1
CUST-3925,2024-06-24,Startup (Monthly),5000,3,62.6,9,1
CUST-3926,2024-05-01,Startup (Monthly),5000,2,46.7,5,1
CUST-3927,2023-12-09,Startup (Monthly),5000,3,71.5,1,1
CUST-3928,2023-05-13,Startup (Monthly),5000,2,23.0,2,1
CUST-3929,2023-08-21,Startup (Monthly),5000,1,45.4,27,1
CUST-3930,2023-05-07,Startup (Monthly),5000,1,82.4,10,1
CUST-3931,2025-11-11,Startup (Monthly),5000,1,40.4,1,0
CUST-3932,2024-09-22,Enterprise (Annual),25000,2,34.5,15,0
CUST-3933,2023-03-14,Startup (Monthly),5000,1,93.3,34,0
CUST-3934,2024-11-02,Startup (Monthly),5000,3,36.7,9,1
CUST-3935,2024-05-20,Startup (Monthly),5000,2,62.7,5,1
CUST-3936,2023-09-08,Enterprise (Annual),25000,0,44.0,3,1
CUST-3937,2024-02-25,Startup (Monthly),5000,1,36.8,22,0
CUST-3938,2024-04-29,Enterprise (Annual),25000,1,60.9,20,0
CUST-3939,2025-06-06,Enterprise (Annual),25000,2,81.6,6,0
CUST-3940,2025-07-17,Enterprise (Annual),25000,4,73.4,5,0
CUST-3941,2024-02-27,Startup (Monthly),5000,3,48.0,15,1
CUST-3942,2024-06-21,Startup (Monthly),5000,2,49.3,6,1
CUST-3943,2025-10-30,Enterprise (Annual),25000,0,75.2,2,0
CUST-3944,2025-01-10,Startup (Monthly),5000,1,73.6,2,1
CUST-3945,2024-07-09,Startup (Monthly),5000,2,57.8,6,1
CUST-3946,2025-06-20,Enterprise (Annual),25000,0,76.3,6,0
CUST-3947,2023-05-20,Startup (Monthly),5000,1,33.1,5,1
CUST-3948,2024-02-22,Startup (Monthly),5000,1,22.1,5,1
CUST-3949,2024-06-06,Startup (Monthly),5000,3,47.3,19,0
CUST-3950,2024-12-26,Startup (Monthly),5000,3,50.1,12,0
CUST-3951,2025-03-07,Startup (Monthly),5000,3,47.1,8,1
CUST-3952,2023-10-11,Enterprise (Annual),25000,1,62.8,27,0
CUST-3953,2024-08-26,Enterprise (Annual),25000,1,55.8,16,0
CUST-3954,2024-04-12,Startup (Monthly),5000,2,83.0,19,1
CUST-3955,2023-10-20,Enterprise (Annual),25000,0,35.4,17,1
CUST-3956,2025-10-13,Startup (Monthly),5000,1,70.2,2,0
CUST-3957,2025-10-08,Enterprise (Annual),25000,0,66.6,2,0
CUST-3958,2023-03-07,Startup (Monthly),5000,2,37.1,34,0
CUST-3959,2023-06-27,Enterprise (Annual),25000,1,92.7,30,0
CUST-3960,2025-09-09,Startup (Monthly),5000,1,79.7,3,0
CUST-3961,2025-02-17,Startup (Monthly),5000,1,87.7,10,0
CUST-3962,2025-11-07,Startup (Monthly),5000,2,3.0,1,0
CUST-3963,2023-12-25,Startup (Monthly),5000,1,35.2,13,1
CUST-3964,2023-01-27,Enterprise (Annual),25000,4,67.9,10,1
CUST-3965,2023-04-04,Enterprise (Annual),25000,5,36.8,3,1
CUST-3966,2024-06-30,Enterprise (Annual),25000,0,74.6,18,0
CUST-3967,2023-06-18,Startup (Monthly),5000,0,62.9,1,1
CUST-3968,2025-09-24,Startup (Monthly),5000,2,76.6,3,0
CUST-3969,2023-09-28,Startup (Monthly),5000,3,19.4,6,1
CUST-3970,2023-09-08,Startup (Monthly),5000,0,51.9,4,1
CUST-3971,2025-10-23,Enterprise (Annual),25000,6,94.8,2,1
CUST-3972,2023-05-06,Startup (Monthly),5000,0,48.1,6,1
CUST-3973,2025-08-17,Startup (Monthly),5000,4,39.2,4,0
CUST-3974,2023-07-17,Startup (Monthly),5000,2,69.5,5,1
CUST-3975,2025-10-31,Startup (Monthly),5000,2,74.5,2,0
CUST-3976,2025-03-06,Startup (Monthly),5000,2,26.5,1,1
CUST-3977,2024-02-18,Startup (Monthly),5000,2,67.6,14,1
CUST-3978,2023-08-28,Startup (Monthly),5000,3,65.2,28,1
CUST-3979,2025-10-05,Enterprise (Annual),25000,1,56.9,2,0
CUST-3980,2025-01-31,Enterprise (Annual),25000,1,79.2,11,0
CUST-3981,2025-02-12,Startup (Monthly),5000,2,45.6,1,1
CUST-3982,2024-06-23,Startup (Monthly),5000,3,64.4,18,0
CUST-3983,2023-12-19,Enterprise (Annual),25000,3,49.9,14,1
CUST-3984,2025-11-01,Enterprise (Annual),25000,3,77.6,2,0
CUST-3985,2025-03-06,Startup (Monthly),5000,4,57.0,6,1
CUST-3986,2024-03-05,Enterprise (Annual),25000,3,35.5,2,1
CUST-3987,2024-07-11,Startup (Monthly),5000,1,77.0,7,1
CUST-3988,2023-05-29,Startup (Monthly),5000,0,42.0,14,1
CUST-3989,2024-04-11,Startup (Monthly),5000,2,75.0,10,1
CUST-3990,2025-10-18,Startup (Monthly),5000,2,40.7,2,0
CUST-3991,2025-03-29,Startup (Monthly),5000,2,44.6,6,1
CUST-3992,2025-01-18,Enterprise (Annual),25000,1,60.9,11,0
CUST-3993,2025-09-08,Startup (Monthly),5000,0,51.1,3,0
CUST-3994,2024-01-03,Enterprise (Annual),25000,3,63.8,5,1
CUST-3995,2024-10-30,Startup (Monthly),5000,1,72.1,7,1
CUST-3996,2024-06-12,Startup (Monthly),5000,2,76.9,15,1
CUST-3997,2025-07-27,Startup (Monthly),5000,0,54.9,5,0
CUST-3998,2025-05-18,Enterprise (Annual),25000,2,47.4,5,1
CUST-3999,2025-06-27,Enterprise (Annual),25000,1,65.2,6,0
CUST-4000,2025-01-06,Startup (Monthly),5000,0,72.8,6,1
CUST-4001,2023-04-11,Startup (Monthly),5000,1,93.3,33,0
CUST-4002,2025-09-05,Enterprise (Annual),25000,5,46.7,3,1
CUST-4003,2023-11-30,Startup (Monthly),5000,2,44.9,20,1
CUST-4004,2023-06-21,Startup (Monthly),5000,1,44.4,30,0
CUST-4005,2023-04-30,Startup (Monthly),5000,1,94.5,27,1
CUST-4006,2023-01-13,Startup (Monthly),5000,2,83.3,36,0
CUST-4007,2024-07-24,Startup (Monthly),5000,1,61.6,5,1
CUST-4008,2024-11-12,Enterprise (Annual),25000,6,57.1,5,1
CUST-4009,2023-03-31,Startup (Monthly),5000,2,46.8,1,1
CUST-4010,2025-03-07,Enterprise (Annual),25000,0,53.7,10,0
CUST-4011,2025-05-11,Startup (Monthly),5000,0,48.9,7,0
CUST-4012,2025-08-21,Enterprise (Annual),25000,4,41.2,3,1
CUST-4013,2025-04-02,Startup (Monthly),5000,4,33.3,9,0
CUST-4014,2025-03-03,Startup (Monthly),5000,2,76.0,3,1
CUST-4015,2023-12-02,Startup (Monthly),5000,1,37.9,25,1
CUST-4016,2024-06-20,Enterprise (Annual),25000,2,71.8,18,0
CUST-4017,2025-07-07,Startup (Monthly),5000,4,43.0,5,0
CUST-4018,2025-12-09,Startup (Monthly),5000,2,100.0,1,0
CUST-4019,2023-03-15,Enterprise (Annual),25000,2,100.0,20,1
CUST-4020,2023-03-23,Startup (Monthly),5000,3,62.4,25,1
CUST-4021,2023-09-19,Enterprise (Annual),25000,4,49.4,27,0
CUST-4022,2023-02-06,Startup (Monthly),5000,2,68.3,24,1
CUST-4023,2025-07-08,Startup (Monthly),5000,2,28.9,4,1
CUST-4024,2024-02-03,Startup (Monthly),5000,7,60.1,4,1
CUST-4025,2025-12-01,Enterprise (Annual),25000,2,60.1,1,0
CUST-4026,2023-05-13,Startup (Monthly),5000,4,39.4,1,1
CUST-4027,2025-11-23,Startup (Monthly),5000,2,62.3,1,0
CUST-4028,2025-02-03,Startup (Monthly),5000,1,51.5,11,0
CUST-4029,2025-05-07,Startup (Monthly),5000,6,74.5,7,1
CUST-4030,2024-01-02,Startup (Monthly),5000,2,79.5,24,0
CUST-4031,2023-10-06,Startup (Monthly),5000,5,42.8,2,1
CUST-4032,2025-06-26,Enterprise (Annual),25000,1,42.3,6,0
CUST-4033,2024-10-10,Startup (Monthly),5000,2,71.6,2,1
CUST-4034,2023-04-04,Enterprise (Annual),25000,2,44.4,12,1
CUST-4035,2025-02-12,Enterprise (Annual),25000,3,56.9,10,0
CUST-4036,2024-10-24,Startup (Monthly),5000,3,50.4,2,1
CUST-4037,2024-01-05,Startup (Monthly),5000,3,18.4,4,1
CUST-4038,2023-03-19,Startup (Monthly),5000,1,51.1,16,1
CUST-4039,2024-12-08,Enterprise (Annual),25000,1,16.8,8,1
CUST-4040,2025-10-09,Startup (Monthly),5000,2,39.2,2,0
CUST-4041,2024-11-18,Startup (Monthly),5000,2,42.2,13,0
CUST-4042,2024-12-05,Startup (Monthly),5000,1,57.5,4,1
CUST-4043,2023-06-12,Enterprise (Annual),25000,2,33.9,31,0
CUST-4044,2025-08-16,Enterprise (Annual),25000,2,72.9,4,0
CUST-4045,2023-11-26,Startup (Monthly),5000,0,31.5,5,1
CUST-4046,2024-02-21,Startup (Monthly),5000,2,68.9,8,1
CUST-4047,2025-05-28,Startup (Monthly),5000,2,43.4,2,1
CUST-4048,2023-11-15,Startup (Monthly),5000,3,49.2,1,1
CUST-4049,2024-10-18,Startup (Monthly),5000,2,50.0,7,1
CUST-4050,2023-08-23,Startup (Monthly),5000,5,36.0,2,1
CUST-4051,2025-07-24,Enterprise (Annual),25000,3,45.1,5,0
CUST-4052,2023-10-08,Startup (Monthly),5000,1,79.3,16,1
CUST-4053,2025-01-14,Enterprise (Annual),25000,2,55.4,8,1
CUST-4054,2025-01-23,Startup (Monthly),5000,1,62.2,11,0
CUST-4055,2023-12-21,Startup (Monthly),5000,0,73.5,14,1
CUST-4056,2025-08-03,Enterprise (Annual),25000,1,77.8,5,0
CUST-4057,2024-07-04,Startup (Monthly),5000,0,39.8,18,0
CUST-4058,2025-04-19,Startup (Monthly),5000,7,57.4,7,1
CUST-4059,2023-01-13,Startup (Monthly),5000,4,37.1,22,1
CUST-4060,2025-08-21,Startup (Monthly),5000,3,57.8,4,0
CUST-4061,2025-07-21,Startup (Monthly),5000,2,63.5,4,1
CUST-4062,2023-06-28,Enterprise (Annual),25000,3,54.6,1,1
CUST-4063,2023-06-10,Startup (Monthly),5000,1,51.4,7,1
CUST-4064,2023-04-22,Enterprise (Annual),25000,2,30.9,22,1
CUST-4065,2023-07-07,Startup (Monthly),5000,0,44.4,16,1
CUST-4066,2023-09-22,Enterprise (Annual),25000,3,61.7,27,0
CUST-4067,2024-12-05,Startup (Monthly),5000,1,75.0,13,0
CUST-4068,2025-04-09,Startup (Monthly),5000,0,82.8,8,0
CUST-4069,2023-05-09,Startup (Monthly),5000,1,68.6,12,1
CUST-4070,2024-09-28,Startup (Monthly),5000,3,23.2,1,1
CUST-4071,2025-06-17,Startup (Monthly),5000,2,92.8,6,0
CUST-4072,2023-12-18,Startup (Monthly),5000,4,36.5,24,0
CUST-4073,2025-01-10,Startup (Monthly),5000,3,43.1,11,0
CUST-4074,2025-02-28,Startup (Monthly),5000,1,69.5,10,0
CUST-4075,2025-10-08,Startup (Monthly),5000,6,84.2,2,1
CUST-4076,2023-01-02,Enterprise (Annual),25000,0,62.0,34,1
CUST-4077,2023-05-01,Enterprise (Annual),25000,4,85.1,19,1
CUST-4078,2023-09-02,Startup (Monthly),5000,1,77.4,17,1
CUST-4079,2023-05-19,Startup (Monthly),5000,1,64.6,31,0
CUST-4080,2025-02-15,Startup (Monthly),5000,2,58.5,4,1
CUST-4081,2023-05-26,Enterprise (Annual),25000,5,46.3,2,1
CUST-4082,2024-08-14,Enterprise (Annual),25000,0,93.8,16,0
CUST-4083,2024-05-05,Startup (Monthly),5000,2,84.6,15,1
CUST-4084,2024-08-06,Startup (Monthly),5000,1,16.7,4,1
CUST-4085,2025-05-12,Startup (Monthly),5000,1,63.8,7,1
CUST-4086,2023-11-10,Enterprise (Annual),25000,2,60.5,26,0
CUST-4087,2025-05-06,Startup (Monthly),5000,3,62.9,8,0
CUST-4088,2025-01-15,Startup (Monthly),5000,2,33.0,5,1
CUST-4089,2023-05-23,Enterprise (Annual),25000,4,53.8,31,0
CUST-4090,2025-04-02,Startup (Monthly),5000,3,41.9,5,1
CUST-4091,2025-07-04,Startup (Monthly),5000,1,81.8,6,0
CUST-4092,2023-03-19,Startup (Monthly),5000,0,63.5,5,1
CUST-4093,2024-11-22,Startup (Monthly),5000,1,91.8,4,1
CUST-4094,2024-06-10,Startup (Monthly),5000,1,62.4,8,1
CUST-4095,2023-05-29,Startup (Monthly),5000,4,36.8,16,1
CUST-4096,2025-02-04,Startup (Monthly),5000,2,92.8,11,0
CUST-4097,2025-01-06,Startup (Monthly),5000,2,51.7,2,1
CUST-4098,2023-12-12,Enterprise (Annual),25000,2,57.7,9,1
CUST-4099,2023-05-20,Startup (Monthly),5000,2,50.0,11,1
CUST-4100,2024-12-11,Startup (Monthly),5000,1,69.2,12,0
CUST-4101,2023-06-13,Startup (Monthly),5000,5,100.0,7,1
CUST-4102,2024-09-28,Enterprise (Annual),25000,4,67.9,15,0
CUST-4103,2023-03-17,Startup (Monthly),5000,2,58.0,5,1
CUST-4104,2023-01-19,Startup (Monthly),5000,3,50.7,3,1
CUST-4105,2025-12-08,Startup (Monthly),5000,4,76.1,1,0
CUST-4106,2024-05-03,Enterprise (Annual),25000,1,30.1,20,0
CUST-4107,2024-09-13,Enterprise (Annual),25000,1,82.7,10,1
CUST-4108,2025-01-27,Enterprise (Annual),25000,2,50.0,11,0
CUST-4109,2024-10-01,Startup (Monthly),5000,2,56.3,5,1
CUST-4110,2025-04-23,Startup (Monthly),5000,0,49.1,8,0
CUST-4111,2023-08-19,Startup (Monthly),5000,3,41.1,2,1
CUST-4112,2024-09-19,Enterprise (Annual),25000,5,50.3,1,1
CUST-4113,2023-09-30,Startup (Monthly),5000,0,96.0,7,1
CUST-4114,2023-10-03,Startup (Monthly),5000,0,81.0,11,1
CUST-4115,2025-05-19,Startup (Monthly),5000,2,87.2,5,1
CUST-4116,2025-01-25,Startup (Monthly),5000,3,75.2,11,0
CUST-4117,2023-08-22,Startup (Monthly),5000,2,56.6,9,1
CUST-4118,2024-02-28,Startup (Monthly),5000,0,69.9,14,1
CUST-4119,2023-05-20,Startup (Monthly),5000,2,46.2,31,0
CUST-4120,2024-12-07,Startup (Monthly),5000,4,28.9,1,1
CUST-4121,2024-01-08,Startup (Monthly),5000,2,64.6,10,1
CUST-4122,2025-03-04,Startup (Monthly),5000,3,82.7,10,0
CUST-4123,2024-03-19,Startup (Monthly),5000,3,58.2,1,1
CUST-4124,2023-07-22,Enterprise (Annual),25000,1,79.0,28,1
CUST-4125,2025-09-07,Startup (Monthly),5000,1,57.1,3,0
CUST-4126,2023-10-17,Enterprise (Annual),25000,2,79.8,26,0
CUST-4127,2023-09-25,Startup (Monthly),5000,0,63.7,3,1
CUST-4128,2023-01-23,Startup (Monthly),5000,2,37.4,2,1
CUST-4129,2023-05-05,Enterprise (Annual),25000,3,71.7,32,0
CUST-4130,2023-08-01,Enterprise (Annual),25000,6,54.8,1,1
